type,dataset,ortho_files,shapes_file,channels,centroid_x,centroid_y,threshold,pixels,gid,pixels_after_threshold,VARIrgb_mean,VARIrgb_median,VARIrgb_std,VARIrgb_max,VARIrgb_min,GLI_mean,GLI_median,GLI_std,GLI_max,GLI_min,BGI_mean,BGI_median,BGI_std,BGI_max,BGI_min,HUE_mean,HUE_median,HUE_std,HUE_max,HUE_min,BGIrgb_mean,BGIrgb_median,BGIrgb_std,BGIrgb_max,BGIrgb_min,BI_mean,BI_median,BI_std,BI_max,BI_min,ExG_mean,ExG_median,ExG_std,ExG_max,ExG_min,NGRDI_mean,NGRDI_median,NGRDI_std,NGRDI_max,NGRDI_min
tif_multichannel,240219_F_RGB,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_RGB_v002.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,red green blue,570292.1069542391,4974956.359060003,,511047,155,511047,0.011029075490487,0.0,0.0877705687768436,1.105263157894737,-0.6097560975609756,0.1164035818268628,0.0892448512585812,0.0889104143382877,0.8775510204081634,-0.3043478260869565,,,,,,0.0007767852973216,0.0007074201049832,0.0005309585495722,0.0044048347103051,-0.0010160023227711,0.6149920282398617,0.6555555555555556,0.1758391665303801,1.0869565217391304,0.0,0.4110759281428201,0.4022428469947943,0.1800735661324524,0.9316896604976088,0.0214793159805947,1.6638232076962185,1.6313725490196078,0.730366775288316,3.752941176470588,0.0823529411764705,0.0100660243674096,0.0,0.0674802718872157,0.9130434782608696,-0.5102040816326531
tif_multichannel,240219_F_RGB,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_RGB_v002.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,red green blue,570290.9588837477,4974953.667742755,,509358,158,509358,0.0538593660018556,0.037037037037037,0.1006724750356124,1.2105263157894737,-0.5294117647058824,0.1383343128786813,0.1098901098901098,0.0998035092516329,0.925925925925926,-0.2142857142857142,,,,,,0.0005356473646457,0.0004537976885159,0.0004812526666605,0.0035451537779302,-0.0016699740559555,0.6059405752697551,0.6435643564356436,0.1803272364514171,1.2727272727272727,0.0,0.3935473432462519,0.3823713754417152,0.1774255755684497,0.9205250662200392,0.0182539085539463,1.6023251183785454,1.5607843137254902,0.7205510153028567,3.709803921568628,0.0627450980392156,0.0404919985861927,0.0243902439024389,0.0785685054421179,0.92,-0.4117647058823529
tif_multichannel,240219_F_RGB,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_RGB_v002.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,red green blue,570289.8126004445,4974950.968621717,,509670,179,509670,0.0547089983708273,0.0355731225296442,0.1081790403234223,1.1,-0.7058823529411765,0.1442801470710952,0.1134020618556701,0.1059168688953376,0.935483870967742,-0.4545454545454545,,,,,,0.0005716476438456,0.0005067407435862,0.0004993968932194,0.003283466811726,-0.0017304802436493,0.591703952678348,0.6301369863013699,0.1820325939659536,1.0750000000000002,0.0,0.3869969251648843,0.3755503458708792,0.1741476916081756,0.9215964395747648,0.0151881699851271,1.5747917395223436,1.5333333333333334,0.7059140018529528,3.7019607843137257,0.0431372549019607,0.0421752248840857,0.0235294117647058,0.0854107395333335,0.9285714285714286,-0.6666666666666666
tif_multichannel,240219_F_RGB,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_RGB_v002.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,red green blue,570288.666008639,4974948.27647478,,509376,182,509376,0.0404123613223378,0.0182926829268292,0.1150013183467888,1.0999999999999996,-0.6470588235294118,0.14034412034263,0.1069182389937106,0.1087358275016111,1.0,-0.3333333333333333,,,,,,0.000678078443822,0.0005914496256664,0.000582192267263,0.0039071784838209,-0.0016745120204622,0.5860220175076921,0.6231884057971016,0.1855586819425966,1.1578947368421053,0.0,0.3824394947390251,0.3684187978528014,0.1773280583696941,0.9557933593565509,0.0199961549552658,1.5515925598471578,1.5019607843137257,0.717472762401205,3.8352941176470585,0.0745098039215686,0.0325880462424223,0.0120481927710843,0.0903924176319128,1.0,-0.5238095238095238
tif_multichannel,240219_F_RGB,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_RGB_v002.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,red green blue,570287.5157773979,4974945.57731088,,513363,203,513363,0.0404011367162785,0.0303030303030303,0.0886072030404594,1.0645161290322578,-0.4137931034482758,0.1379033470544366,0.1130434782608695,0.093881201203473,0.957446808510638,-0.1372549019607843,,,,,,0.0006721648349064,0.0006030466743654,0.0004897390718878,0.0046271910571456,-0.001242396673275,0.5889106809499495,0.6228070175438596,0.1802749088053379,1.1,0.0,0.396403595366815,0.3852196871346856,0.170141064943282,0.93794106203855,0.0133947068836073,1.6117048239343543,1.572549019607843,0.6919011871146736,3.772549019607844,0.0470588235294117,0.0310546508788086,0.0201342281879194,0.0694778284932096,0.9428571428571426,-0.3673469387755101
tif_multichannel,240219_F_RGB,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_RGB_v002.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,red green blue,570286.3652376528,4974942.885121079,,509355,206,509355,0.0556052781653752,0.0361990950226244,0.1119268186266461,1.1428571428571426,-0.5,0.1459629753534052,0.1134020618556701,0.1089678869348004,1.0,-0.2,,,,,,0.0005429824867706,0.000463882080163,0.0004960953965497,0.0034972535014446,-0.0032022882956191,0.5887211457919111,0.6274509803921569,0.1873153152784138,1.0833333333333333,0.0,0.3730971915832567,0.3567980980013889,0.1778963691173533,0.9627643995243144,0.0144974333417116,1.5175967067923852,1.4588235294117646,0.7214329533046565,3.8862745098039215,0.0509803921568627,0.0430093099087418,0.0238095238095238,0.0887511381085147,1.0,-0.4117647058823529
tif_multichannel,240219_F_RGB,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_RGB_v002.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,red green blue,570285.2189503518,4974940.186000953,,509667,227,509667,-0.008887555943763,-0.0294117647058823,0.101758937762208,1.4285714285714286,-0.4782608695652174,0.0956788755250508,0.0666666666666666,0.085933324840239,0.875,-0.1851851851851851,,,,,,0.0006682080693053,0.0005995171378219,0.0005111930650202,0.0039853313184204,-0.0009701183763733,0.6506708310597173,0.6931818181818182,0.1667858997417459,1.6,0.0,0.3943092683872166,0.3851731087727251,0.1792138270710496,0.9635281615012066,0.0193446386757499,1.5894080552480692,1.5568627450980392,0.7220644544568888,3.866666666666666,0.0745098039215686,-0.0044315114456119,-0.0188679245283018,0.0763319804792003,1.0,-0.3414634146341463
tif_multichannel,240219_F_RGB,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_RGB_v002.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,red green blue,570283.5300704761,4974936.184660689,,509346,230,509346,0.0368334464913851,0.0225988700564972,0.1047363336972521,1.0,-1.0,0.1299186378694875,0.103030303030303,0.0957824189039513,0.7872340425531914,-0.5,,,,,,0.0005556673789004,0.0004598483235154,0.0005024252491517,0.0038159160811396,-0.0015328266526063,0.6071602264104328,0.6397058823529412,0.1767068507597022,2.0,0.0,0.3701210776918822,0.3533040980846949,0.1745763797553472,0.9586851818871572,0.0232003128749004,1.5031799486354007,1.4392156862745098,0.7083088659636271,3.854901960784314,0.0901960784313725,0.0282005744165997,0.0148148148148147,0.0796232898784102,0.7777777777777778,-0.6
tif_multichannel,240219_F_RGB,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_RGB_v002.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,red green blue,570282.3823000136,4974933.486371268,,511053,251,511053,0.0162533538038456,0.0057142857142856,0.1005249404568806,1.125,-0.6034482758620691,0.1097687170206379,0.0845070422535211,0.0885035548632065,0.9310344827586208,-0.3103448275862069,,,,,,0.0006929774741572,0.0006176690398848,0.0005296030583245,0.0045258450225136,-0.0011697891437797,0.6412590380460086,0.6777777777777778,0.1631412620157462,1.2777777777777777,0.0,0.4237908171144847,0.4175626659955611,0.1790820163711849,0.9404654176765056,0.0227541113536329,1.7163951338764103,1.6941176470588235,0.722988881439192,3.803921568627451,0.0823529411764705,0.013416889597126,0.003584229390681,0.0750578352123643,0.8666666666666667,-0.5384615384615385
tif_multichannel,240219_F_RGB,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_RGB_v002.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,red green blue,570281.2307649041,4974930.792481365,,510738,254,510738,0.010290242968582,0.0,0.0885737297604991,1.1176470588235294,-0.75,0.1047414274889422,0.0819672131147541,0.0802595218674416,0.8181818181818182,-0.4285714285714285,,,,,,0.0006755096960587,0.00059245806469,0.0005118518317869,0.003634399512664,-0.0017541784970673,0.6465680591363728,0.6814814814814815,0.1635387732556642,1.25,0.0,0.4160974732302955,0.4098023579298575,0.1773660166409766,0.9353331680917576,0.0121926523569788,1.684447925758182,1.6627450980392156,0.7179673288007269,3.776470588235294,0.0509803921568627,0.0083932383491815,0.0,0.0658739713921234,0.8181818181818182,-0.6
